age,job,marital,education,default,balance,rentown,repairplan,contact,plannum,months,devices,poutcome,bresponse
32,management,single,tertiary,no,2629,rent,no,cellular,28,77,1,unknown,0
59,housemaid,married,tertiary,no,0,rent,yes,cellular,29,376,1,unknown,0
29,technician,single,tertiary,no,2325,rent,no,cellular,2,125,1,unknown,1
48,services,married,secondary,yes,-20,rent,no,cellular,20,142,1,unknown,0
32,technician,single,secondary,no,230,own,no,cellular,18,442,9,failure,1
46,management,divorced,secondary,no,-852,rent,yes,cellular,29,728,1,unknown,0
31,blue-collar,single,primary,no,-280,rent,no,unknown,21,281,1,unknown,0
53,blue-collar,married,secondary,no,25,rent,no,cellular,22,528,1,unknown,1
34,technician,single,tertiary,no,9851,own,no,cellular,20,128,1,unknown,0
48,services,single,unknown,no,5095,own,no,unknown,16,71,1,unknown,0
32,technician,married,secondary,no,687,rent,no,cellular,20,161,1,unknown,0
31,management,married,secondary,no,1368,own,no,cellular,12,129,1,unknown,0
27,blue-collar,single,primary,no,-179,own,no,cellular,15,54,1,unknown,0
60,admin.,married,secondary,no,-396,own,no,cellular,11,443,2,failure,0
34,blue-collar,single,tertiary,no,1011,own,no,unknown,6,136,1,unknown,0
52,self-employed,married,secondary,no,9,rent,yes,unknown,6,44,1,unknown,0
48,blue-collar,married,secondary,no,1159,own,yes,cellular,15,1181,1,unknown,0
45,technician,married,primary,no,-322,rent,no,unknown,9,225,1,unknown,0
54,technician,divorced,secondary,no,1114,own,no,cellular,30,81,1,unknown,0
52,services,married,secondary,no,2072,rent,no,cellular,10,224,1,unknown,0
47,entrepreneur,married,tertiary,no,459,own,no,cellular,29,189,1,unknown,0
54,unknown,married,secondary,no,1157,rent,no,cellular,26,98,1,unknown,0
34,blue-collar,married,secondary,no,8309,own,yes,cellular,19,50,1,unknown,0
39,technician,single,tertiary,no,1043,rent,no,cellular,18,195,1,unknown,0
46,technician,married,secondary,no,2098,rent,no,cellular,7,110,1,unknown,0
26,unemployed,single,secondary,no,461,rent,no,cellular,28,214,1,unknown,0
37,technician,single,secondary,no,61,own,no,unknown,19,182,1,unknown,0
47,blue-collar,married,secondary,no,1203,own,no,cellular,17,239,1,unknown,0
35,technician,married,secondary,no,1067,rent,yes,cellular,12,179,1,unknown,0
57,unemployed,married,primary,no,0,rent,no,unknown,9,540,1,unknown,0
34,management,married,tertiary,no,1657,own,no,cellular,18,566,5,failure,0
47,technician,married,secondary,no,1219,rent,no,cellular,18,697,1,unknown,1
27,technician,married,secondary,no,7,own,no,unknown,15,98,1,unknown,0
40,blue-collar,married,secondary,no,-839,own,yes,cellular,16,1018,1,unknown,1
39,technician,married,secondary,no,994,rent,no,cellular,5,221,2,failure,0
36,entrepreneur,married,tertiary,no,6,rent,no,telephone,30,246,1,unknown,0
42,technician,single,secondary,no,0,rent,no,cellular,21,656,1,unknown,0
23,blue-collar,single,primary,no,8627,own,no,unknown,3,281,1,unknown,0
34,management,married,tertiary,no,133,own,no,unknown,8,65,1,unknown,0
34,blue-collar,married,secondary,no,247,own,yes,unknown,26,193,1,unknown,0
49,services,married,secondary,no,1114,rent,no,cellular,17,283,1,unknown,0
57,blue-collar,married,primary,no,1592,rent,yes,unknown,20,78,1,unknown,0
59,retired,married,unknown,no,0,rent,no,unknown,8,425,1,unknown,0
57,admin.,married,tertiary,no,46,rent,no,cellular,7,238,1,unknown,0
34,blue-collar,married,secondary,no,1221,own,no,cellular,6,182,9,failure,0
61,management,married,secondary,no,985,rent,no,cellular,18,998,1,unknown,1
35,blue-collar,divorced,secondary,no,0,own,no,unknown,8,477,1,unknown,0
42,management,married,tertiary,no,520,rent,no,cellular,4,158,1,unknown,0
57,services,married,tertiary,no,10,rent,no,telephone,8,320,1,unknown,0
42,blue-collar,married,secondary,no,2157,own,no,cellular,13,149,3,failure,0
53,retired,married,secondary,no,6095,own,yes,cellular,14,410,1,unknown,0
63,retired,married,tertiary,no,133,own,no,cellular,13,104,1,unknown,0
47,self-employed,married,secondary,no,1121,rent,no,unknown,20,454,1,unknown,0
54,services,married,secondary,no,88,own,no,unknown,13,190,1,unknown,0
45,admin.,married,secondary,no,0,rent,no,cellular,19,145,1,unknown,0
28,management,single,tertiary,no,-328,own,no,telephone,2,318,1,unknown,0
58,unemployed,married,secondary,no,610,own,no,telephone,29,246,1,unknown,0
48,management,single,tertiary,no,414,rent,no,cellular,21,761,1,unknown,0
35,management,divorced,tertiary,no,0,own,no,telephone,29,171,1,unknown,1
37,self-employed,married,tertiary,no,0,rent,no,unknown,6,143,1,unknown,0
37,blue-collar,married,secondary,no,685,own,no,unknown,6,968,1,unknown,0
37,management,married,primary,no,22856,rent,no,cellular,2,154,2,failure,0
25,services,single,secondary,no,-352,rent,no,cellular,15,246,1,unknown,0
58,blue-collar,married,secondary,no,602,own,no,cellular,13,201,1,unknown,0
52,management,married,secondary,no,-588,own,no,cellular,22,81,1,unknown,0
19,student,single,secondary,no,302,rent,no,cellular,16,205,1,unknown,1
59,blue-collar,married,secondary,no,5314,own,no,cellular,5,200,1,unknown,0
41,technician,married,secondary,no,64,own,yes,unknown,8,210,1,unknown,0
34,technician,single,tertiary,no,632,rent,no,cellular,22,215,1,unknown,0
35,technician,single,secondary,no,5731,own,no,cellular,4,164,5,other,0
41,technician,married,secondary,no,902,rent,no,unknown,16,35,1,unknown,0
28,blue-collar,single,secondary,no,6307,own,no,unknown,28,615,1,unknown,0
53,management,divorced,secondary,no,112,rent,yes,cellular,11,246,1,unknown,0
35,services,married,secondary,no,0,rent,yes,telephone,9,42,1,unknown,0
33,admin.,single,tertiary,no,621,rent,no,cellular,8,217,1,unknown,0
37,technician,single,secondary,no,435,own,no,unknown,26,210,1,unknown,0
32,technician,married,secondary,no,782,own,no,unknown,26,116,1,unknown,0
32,blue-collar,married,secondary,no,478,own,no,unknown,3,200,1,unknown,0
54,services,married,unknown,no,7864,own,no,unknown,15,145,1,unknown,0
44,blue-collar,married,secondary,no,1910,own,no,unknown,5,41,1,unknown,0
36,technician,divorced,tertiary,no,1174,own,no,cellular,18,192,1,unknown,0
56,admin.,married,secondary,no,1270,own,no,cellular,17,80,3,other,0
30,management,single,tertiary,no,18,rent,no,unknown,20,121,1,unknown,0
36,blue-collar,married,secondary,no,141,own,no,unknown,23,106,1,unknown,0
43,management,married,tertiary,no,2886,rent,no,cellular,20,230,1,unknown,0
40,technician,married,secondary,no,2715,own,no,unknown,29,125,1,unknown,0
32,technician,single,tertiary,no,1100,own,yes,cellular,11,67,1,unknown,0
34,blue-collar,married,secondary,no,516,own,yes,unknown,2,26,1,unknown,0
37,services,married,secondary,no,1,rent,no,unknown,15,395,1,unknown,0
28,admin.,single,secondary,no,775,rent,no,cellular,29,603,1,unknown,0
35,unknown,married,primary,no,634,rent,no,cellular,7,185,1,unknown,0
53,blue-collar,single,secondary,no,5715,rent,no,cellular,28,287,1,unknown,0
60,admin.,married,unknown,no,1088,own,no,cellular,26,149,1,unknown,0
40,entrepreneur,married,secondary,no,1532,own,yes,cellular,18,173,1,unknown,0
57,retired,married,primary,no,75,rent,no,cellular,28,118,1,unknown,0
29,technician,single,secondary,no,103,rent,no,unknown,19,314,1,unknown,0
44,blue-collar,married,primary,no,134,own,no,cellular,7,378,1,unknown,0
41,admin.,single,secondary,no,748,rent,no,telephone,21,94,4,other,0
47,technician,married,secondary,no,1990,own,yes,cellular,25,108,1,unknown,0
43,technician,married,tertiary,no,192,rent,no,cellular,5,203,1,unknown,0
37,technician,single,secondary,no,267,rent,no,cellular,13,121,1,unknown,0
34,technician,single,tertiary,no,586,own,no,unknown,16,489,1,unknown,0
30,blue-collar,single,secondary,no,648,own,yes,unknown,8,287,1,unknown,0
57,entrepreneur,divorced,secondary,yes,25,own,no,cellular,11,652,5,other,0
26,admin.,single,secondary,no,96,own,no,cellular,13,612,4,other,0
34,management,married,tertiary,no,1116,own,no,cellular,25,53,1,unknown,0
46,technician,divorced,secondary,no,-90,rent,yes,telephone,17,270,1,unknown,1
38,entrepreneur,married,tertiary,no,170,own,no,cellular,18,442,1,unknown,1
37,technician,single,secondary,no,3665,rent,no,cellular,12,664,1,unknown,1
28,management,single,tertiary,no,2380,rent,no,cellular,14,394,1,unknown,0
57,blue-collar,married,primary,no,179,rent,no,unknown,9,230,1,unknown,0
39,management,married,tertiary,no,763,own,no,cellular,11,877,3,other,1
49,services,married,secondary,no,320,rent,no,telephone,9,1971,1,unknown,1
38,technician,married,secondary,no,1960,own,no,cellular,21,161,1,unknown,0
27,blue-collar,married,secondary,no,818,own,no,unknown,3,188,1,unknown,0
30,admin.,married,secondary,no,2678,own,no,cellular,18,23,1,unknown,0
38,admin.,married,tertiary,no,1980,rent,no,cellular,5,176,1,unknown,0
36,management,married,tertiary,no,1582,rent,no,telephone,3,26,2,failure,0
38,retired,single,unknown,no,62,rent,no,unknown,19,212,1,unknown,0
59,housemaid,married,primary,no,235,rent,no,cellular,13,119,1,unknown,0
37,management,married,tertiary,no,489,own,no,cellular,7,205,1,unknown,0
29,self-employed,married,tertiary,no,3931,own,no,unknown,3,73,1,unknown,0
43,blue-collar,married,secondary,no,699,own,yes,cellular,20,1258,3,other,1
33,technician,married,secondary,no,58,own,no,telephone,29,57,1,unknown,0
54,housemaid,divorced,secondary,no,1327,rent,no,unknown,5,115,1,unknown,0
55,services,married,secondary,no,557,rent,no,unknown,19,58,1,unknown,0
32,technician,single,tertiary,no,741,own,no,cellular,11,238,1,unknown,0
48,management,married,primary,no,3230,own,no,telephone,20,207,1,unknown,0
33,management,single,tertiary,no,1439,own,no,cellular,3,178,1,unknown,0
46,admin.,married,secondary,no,120,own,no,unknown,14,20,1,unknown,0
44,management,married,tertiary,no,1058,rent,no,cellular,11,188,1,unknown,1
47,blue-collar,married,primary,no,881,own,no,cellular,14,143,3,failure,0
38,technician,married,secondary,no,6728,rent,no,cellular,25,232,5,success,1
80,retired,married,secondary,no,462,rent,no,cellular,7,127,1,unknown,0
40,self-employed,married,secondary,no,167,own,yes,cellular,8,380,2,failure,0
43,entrepreneur,married,tertiary,no,1574,own,no,cellular,19,167,1,unknown,0
32,technician,single,tertiary,no,1625,rent,no,cellular,22,796,2,failure,1
39,management,married,tertiary,no,562,rent,no,cellular,13,303,1,unknown,0
33,technician,married,secondary,no,9305,own,no,cellular,17,407,1,unknown,0
31,technician,single,secondary,no,35,rent,yes,cellular,16,229,1,unknown,0
36,management,single,tertiary,no,0,rent,no,cellular,11,108,1,unknown,0
35,management,single,tertiary,no,2486,own,no,cellular,25,265,1,unknown,0
25,services,single,secondary,no,368,rent,no,telephone,25,168,1,unknown,0
33,management,single,secondary,no,1558,own,no,cellular,17,97,1,unknown,0
23,blue-collar,single,primary,no,8627,own,no,cellular,15,169,2,failure,0
31,management,single,tertiary,no,2590,rent,no,cellular,23,103,3,other,0
36,management,married,tertiary,no,0,own,yes,unknown,3,599,1,unknown,0
44,technician,single,tertiary,no,900,own,no,cellular,29,322,1,unknown,0
31,management,single,tertiary,no,385,own,no,unknown,21,304,1,unknown,0
55,blue-collar,married,primary,no,1649,own,no,cellular,12,52,1,unknown,0
51,housemaid,divorced,secondary,no,9228,rent,no,cellular,18,655,1,unknown,1
36,admin.,married,secondary,no,0,own,yes,cellular,9,101,1,unknown,0
27,unemployed,single,tertiary,no,1,rent,no,cellular,3,65,1,unknown,0
40,services,married,secondary,no,771,own,no,cellular,15,173,1,unknown,0
49,services,married,secondary,no,280,own,no,telephone,14,162,1,unknown,0
59,retired,married,primary,no,46,rent,no,cellular,14,78,1,unknown,0
32,management,married,tertiary,no,2431,own,no,cellular,14,646,1,unknown,1
42,retired,single,tertiary,no,308,rent,no,cellular,30,114,1,unknown,0
35,management,divorced,tertiary,no,160,own,no,unknown,4,141,1,unknown,0
29,blue-collar,single,secondary,no,555,own,no,cellular,15,133,1,unknown,0
29,technician,single,secondary,no,778,own,no,unknown,6,1994,1,unknown,0
37,blue-collar,single,secondary,no,48,rent,no,cellular,6,140,1,unknown,0
49,admin.,married,primary,no,169,own,no,cellular,15,82,1,unknown,0
51,services,divorced,secondary,no,12,own,no,cellular,17,150,1,unknown,0
61,housemaid,married,primary,no,848,rent,no,cellular,27,605,2,other,0
43,management,married,secondary,no,481,own,no,telephone,18,164,3,other,0
42,services,married,tertiary,no,12223,own,no,cellular,19,36,1,unknown,0
24,blue-collar,married,secondary,no,-254,own,yes,unknown,27,290,1,unknown,0
46,self-employed,married,tertiary,no,1148,rent,no,telephone,29,104,1,unknown,0
23,admin.,single,secondary,no,5,rent,no,unknown,12,413,1,unknown,0
26,services,single,secondary,no,50,own,no,cellular,12,153,1,unknown,0
43,blue-collar,divorced,primary,no,92,own,no,unknown,15,237,1,unknown,0
35,technician,single,tertiary,no,470,own,no,cellular,25,743,1,unknown,1
38,technician,married,secondary,no,0,rent,no,cellular,28,82,1,unknown,0
56,unemployed,divorced,primary,no,109,rent,no,cellular,15,924,1,unknown,0
31,services,married,secondary,no,440,own,no,unknown,17,117,1,unknown,0
32,management,single,tertiary,no,0,rent,no,cellular,5,550,1,unknown,1
28,services,single,secondary,no,2685,rent,yes,unknown,24,5,1,unknown,0
26,admin.,divorced,secondary,yes,-3,own,no,unknown,13,181,1,unknown,0
49,management,married,tertiary,no,7007,rent,no,cellular,17,325,1,unknown,0
33,admin.,married,secondary,no,220,own,no,unknown,27,345,1,unknown,0
80,retired,married,primary,no,1548,rent,no,cellular,6,331,1,unknown,0
40,blue-collar,married,secondary,no,326,own,yes,cellular,7,112,1,unknown,0
42,technician,divorced,secondary,no,0,own,no,unknown,30,115,1,unknown,0
46,blue-collar,married,secondary,no,123,rent,no,cellular,20,381,1,unknown,0
32,management,single,tertiary,no,697,rent,no,cellular,7,119,4,failure,0
37,services,single,tertiary,no,223,own,no,unknown,28,25,1,unknown,0
32,student,married,secondary,no,1694,own,no,cellular,28,929,1,unknown,0
53,management,married,tertiary,no,4446,own,no,unknown,14,429,1,unknown,0
39,management,married,tertiary,no,894,own,no,cellular,20,491,2,other,0
31,technician,divorced,secondary,no,202,own,no,cellular,18,146,1,unknown,0
34,management,single,tertiary,no,0,rent,no,cellular,21,191,1,unknown,0
44,technician,married,tertiary,no,1707,rent,no,cellular,8,406,1,unknown,0
35,technician,married,secondary,no,13658,own,no,telephone,9,220,1,unknown,0
39,admin.,married,secondary,no,406,rent,no,cellular,30,253,1,unknown,0
55,services,married,secondary,no,96,rent,no,telephone,30,340,1,unknown,0
34,housemaid,married,secondary,no,0,own,no,unknown,30,154,1,unknown,1
39,technician,married,tertiary,no,-276,rent,yes,cellular,11,121,1,unknown,0
58,retired,married,secondary,no,413,rent,no,cellular,27,104,1,unknown,0
37,blue-collar,married,primary,no,655,own,no,cellular,5,127,5,failure,0
56,retired,divorced,primary,no,694,rent,no,cellular,29,144,2,other,1
32,admin.,single,secondary,no,10218,own,no,cellular,19,149,1,unknown,0
41,technician,single,tertiary,no,1646,own,no,cellular,4,261,7,success,1
29,admin.,single,tertiary,no,14,rent,no,cellular,29,87,2,failure,0
44,management,married,tertiary,no,7635,rent,no,cellular,21,719,1,unknown,0
24,blue-collar,married,secondary,no,9,own,no,unknown,27,292,1,unknown,0
43,management,single,secondary,no,1029,own,no,unknown,2,145,1,unknown,0
26,admin.,married,tertiary,no,2855,rent,no,cellular,30,52,1,unknown,0
39,admin.,married,secondary,no,260,own,no,cellular,17,146,2,failure,0
49,blue-collar,married,secondary,no,2039,own,no,cellular,6,451,3,failure,1
52,blue-collar,divorced,primary,no,-97,own,yes,unknown,9,167,1,unknown,0
33,blue-collar,married,tertiary,no,1465,rent,no,cellular,19,98,1,unknown,0
30,blue-collar,married,secondary,no,125,own,no,unknown,29,238,1,unknown,0
32,technician,single,tertiary,no,930,rent,no,cellular,27,85,1,unknown,0
27,management,single,tertiary,no,0,own,no,cellular,30,323,1,unknown,0
58,blue-collar,married,primary,no,73,rent,no,unknown,17,116,1,unknown,0
46,retired,married,primary,no,-35,own,no,cellular,7,304,1,unknown,0
28,management,single,tertiary,no,1351,rent,no,cellular,10,267,1,unknown,0
39,services,married,primary,no,1601,own,no,unknown,23,201,1,unknown,0
41,services,married,unknown,no,88,own,no,cellular,11,105,3,failure,0
38,services,married,secondary,no,435,own,no,unknown,23,193,1,unknown,0
50,unemployed,divorced,secondary,no,717,own,no,cellular,30,113,1,unknown,0
56,services,married,secondary,no,705,own,no,unknown,29,151,1,unknown,0
34,technician,married,secondary,no,1553,rent,no,cellular,20,200,1,unknown,0
33,blue-collar,divorced,secondary,no,-131,own,no,unknown,16,145,1,unknown,0
61,technician,married,secondary,no,1191,rent,no,cellular,21,214,1,unknown,1
36,admin.,single,secondary,no,47,rent,yes,cellular,9,36,1,unknown,0
34,technician,married,tertiary,no,544,own,yes,cellular,18,58,1,unknown,0
36,blue-collar,married,secondary,no,688,own,no,unknown,6,174,1,unknown,0
45,management,married,tertiary,no,242,rent,no,cellular,30,587,1,unknown,1
27,student,single,tertiary,no,118,rent,no,cellular,25,112,1,unknown,0
45,admin.,married,secondary,no,-388,own,no,cellular,14,175,1,unknown,0
40,self-employed,married,tertiary,no,1603,rent,no,unknown,17,279,1,unknown,0
36,management,single,secondary,no,1511,own,no,cellular,16,270,1,unknown,1
46,blue-collar,married,primary,no,147,own,no,cellular,6,116,4,failure,0
